"";"Ref";"Event";"C_Corr";"C_Prev";"Date";"Category";"Cat1";"Cat2";"Cat3"
"1103";"DIATRON ABACUS 803155";FALSE;0;0;"07/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803155"
"1104";"BIOSYSTEMS BTS-310 801034296";FALSE;0;0;"06/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801034296"
"1105";"BIOSYSTEMS A-25 831011085";TRUE;0;0;"06/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011085"
"1106";"BIOSYSTEMS A-25 831010545";TRUE;0;0;"06/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010545"
"1107";"BIOSYSTEMS BTS-330 801340523";TRUE;0;0;"06/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340523"
"1108";"BIOSYSTEMS BTS-310 801030802";FALSE;0;0;"06/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030802"
"1109";"BIOSYSTEMS BTS-310 801034296";FALSE;0;0;"06/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801034296"
"1110";"ABBOTT AXSYM 20205";FALSE;0;0;"05/04/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"20205"
"1111";"BIOSYSTEMS A-25 831010279";TRUE;0;0;"05/04/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"1112";"BIOSYSTEMS BTS-310 801032168";TRUE;0;0;"05/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801032168"
"1113";"BIOSYSTEMS BTS-330 801340525";TRUE;0;0;"05/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340525"
"1114";"BIOSYSTEMS BTS-310 801034322";TRUE;0;0;"05/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801034322"
"1115";"BIOSYSTEMS BTS-370 830050349";FALSE;0;0;"04/04/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050349"
"1116";"BIOSYSTEMS BTS-330 801340808";FALSE;0;0;"04/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340808"
"1117";"DIATRON ABACUS JR 110905";TRUE;0;0;"04/04/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110905"
"1118";"DIATRON ABACUS 801043";TRUE;0;0;"03/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801043"
"1119";"BIOSYSTEMS BTS-310 801030699";TRUE;0;0;"03/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030699"
"1120";"BIOSYSTEMS BTS-330 801340552";TRUE;0;0;"03/04/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340552"
"1121";"BIOSYSTEMS BTS-370 830050672";TRUE;0;0;"03/04/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050672"
"1122";"DIATRON ABACUS 803155";FALSE;0;0;"02/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803155"
"1123";"DIATRON ABACUS 803155";FALSE;0;0;"02/04/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803155"
"1124";"BIOSYSTEMS BTS-310 801030797";TRUE;0;0;"01/04/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030797"
"1125";"DIATRON ABACUS JR 110507";FALSE;0;0;"31/03/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110507"
"1126";"DIATRON ABACUS JR 110507";FALSE;0;0;"31/03/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110507"
"1127";"BIOSYSTEMS BTS-310 801033580";FALSE;0;0;"30/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033580"
"1128";"ABBOTT AXSYM 12822";TRUE;0;0;"30/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"12822"
"1129";"BIOSYSTEMS BTS-310 801034505";TRUE;0;0;"30/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801034505"
"1130";"BIOSYSTEMS A-25 831011088";TRUE;0;0;"29/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011088"
"1131";"ARKRAY AUTION MINI 311099";FALSE;0;0;"29/03/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"311099"
"1132";"ABBOTT COLUMBUS 20412039";FALSE;0;0;"29/03/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"20412039"
"1133";"DIATRON ARCUS 6041265";FALSE;0;0;"29/03/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"6041265"
"1134";"BIOSYSTEMS A-25 831011088";TRUE;0;0;"29/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011088"
"1135";"DIATRON ABACUS 803155";TRUE;0;0;"28/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803155"
"1136";"ARKRAY AUTION JET 305080005";FALSE;0;0;"28/03/2006";"ARKRAY AUTION JET";"ARKRAY";"AUTION JET";"305080005"
"1137";"ABBOTT AXSYM 12822";TRUE;0;0;"28/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"12822"
"1138";"BIOSYSTEMS A-25 831010279";TRUE;0;0;"28/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"1139";"BIOSYSTEMS BTS-310 801030699";FALSE;0;0;"28/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030699"
"1140";"BIOSYSTEMS BTS-370 830050120";FALSE;0;0;"28/03/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050120"
"1141";"DIATRON ARCUS 6041462";FALSE;0;0;"28/03/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"6041462"
"1142";"DIATRON ARCUS 901377";FALSE;0;0;"28/03/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901377"
"1143";"ABBOTT SUNRISE 8013034284";FALSE;0;0;"28/03/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";"8013034284"
"1144";"ABBOTT IMX 41765";TRUE;0;0;"28/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"41765"
"1145";"BIOSYSTEMS A-25 831010539";FALSE;0;0;"28/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010539"
"1146";"ARKRAY AUTION JET 305080005";FALSE;0;0;"28/03/2006";"ARKRAY AUTION JET";"ARKRAY";"AUTION JET";"305080005"
"1147";"DIATRON ABACUS 803155";TRUE;0;0;"28/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803155"
"1148";"DIATRON ABACUS JR VET 130053";FALSE;0;0;"27/03/2006";"DIATRON ABACUS JR VET";"DIATRON";"ABACUS JR VET";"130053"
"1149";"BIOSYSTEMS BTS-310 801030797";TRUE;0;0;"27/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030797"
"1150";"ABBOTT IMX 41816";TRUE;0;0;"27/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"41816"
"1151";"ABBOTT IMX 32023";FALSE;0;0;"27/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"32023"
"1152";"DIATRON ABACUS JR VET 130053";FALSE;0;0;"27/03/2006";"DIATRON ABACUS JR VET";"DIATRON";"ABACUS JR VET";"130053"
"1153";"ABBOTT AXSYM 12822";TRUE;0;0;"25/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"12822"
"1154";"ABBOTT AXSYM 12822";TRUE;0;0;"24/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"12822"
"1155";"BIOSYSTEMS BTS-330 801341546";FALSE;0;0;"24/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341546"
"1156";"BIOSYSTEMS A-25 831010539";TRUE;0;0;"24/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010539"
"1157";"BIOSYSTEMS A-25 831010279";TRUE;0;0;"23/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"1158";"BIOSYSTEMS BTS-370 830050120";TRUE;0;0;"23/03/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050120"
"1159";"ABBOTT AXSYM 21077";FALSE;0;0;"23/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"21077"
"1160";"ABBOTT AXSYM 12822";FALSE;0;0;"22/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"12822"
"1161";"BIOSYSTEMS A-25 831010548";TRUE;0;0;"22/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010548"
"1162";"ABBOTT IMX 41813";TRUE;0;0;"22/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"41813"
"1163";"BIOSYSTEMS A-25 831010539";TRUE;0;0;"22/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010539"
"1164";"ABBOTT AXSYM 12822";FALSE;0;0;"22/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"12822"
"1165";"BIOSYSTEMS BTS-370 830050429";FALSE;0;0;"21/03/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050429"
"1166";"ARKRAY AUTION JET 201046";FALSE;0;0;"21/03/2006";"ARKRAY AUTION JET";"ARKRAY";"AUTION JET";"201046"
"1167";"ARKRAY AUTION MINI 302084";FALSE;0;0;"21/03/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"302084"
"1168";"BIOSYSTEMS BTS-330 801340402";FALSE;0;0;"21/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340402"
"1169";"BIOSYSTEMS A-25 831011088";TRUE;0;0;"21/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011088"
"1170";"BIOSYSTEMS BTS-370 830010461";TRUE;0;0;"21/03/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830010461"
"1171";"BIOSYSTEMS BTS-330 801340917";TRUE;0;0;"21/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340917"
"1172";"BIOSYSTEMS BTS-370 830050429";FALSE;0;0;"21/03/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050429"
"1173";"ARKRAY AUTION JET 201046";FALSE;0;0;"21/03/2006";"ARKRAY AUTION JET";"ARKRAY";"AUTION JET";"201046"
"1174";"ARKRAY AUTION MINI 302084";FALSE;0;0;"21/03/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"302084"
"1175";"BIOSYSTEMS BTS-330 801340402";FALSE;0;0;"21/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340402"
"1176";"BIOSYSTEMS A-25 831011088";TRUE;0;0;"21/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011088"
"1177";"ABBOTT IMX 19269";TRUE;0;0;"18/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"19269"
"1178";"BIOSYSTEMS BTS-310 801034505";TRUE;0;0;"17/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801034505"
"1179";"ABBOTT i2000sr isr01976";TRUE;0;0;"17/03/2006";"ABBOTT i2000sr";"ABBOTT";"i2000sr";"isr01976"
"1180";"BIOSYSTEMS A-25 831011107";TRUE;0;0;"17/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011107"
"1181";"DIATRON ABACUS JR 110751";FALSE;0;0;"17/03/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110751"
"1182";"ABBOTT i2000sr isr01976";TRUE;0;0;"17/03/2006";"ABBOTT i2000sr";"ABBOTT";"i2000sr";"isr01976"
"1183";"DIATRON ABACUS 801006";FALSE;0;0;"16/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801006"
"1184";"ABBOTT IMX 19269";FALSE;0;0;"16/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"19269"
"1185";"DIATRON ABACUS 803155";FALSE;0;0;"16/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803155"
"1186";"DIATRON ABACUS 803155";TRUE;0;0;"16/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803155"
"1187";"BIOSYSTEMS A-25 831011088";FALSE;0;0;"16/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011088"
"1188";"BIOSYSTEMS BTS-330 801341148";TRUE;0;0;"16/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341148"
"1189";"BIOSYSTEMS A-25 831011088";FALSE;0;0;"16/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011088"
"1190";"DIATRON ABACUS 801006";FALSE;0;0;"16/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801006"
"1191";"DIATRON ABACUS 803155";FALSE;0;0;"16/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803155"
"1192";"DIATRON ABACUS 803155";TRUE;0;0;"16/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803155"
"1193";"ARKRAY AUTION MINI 5019";TRUE;0;0;"15/03/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"5019"
"1194";"DIATRON ABACUS 803184";FALSE;0;0;"15/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803184"
"1195";"BIOSYSTEMS A-25 831011132";FALSE;0;0;"15/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011132"
"1196";"BIOSYSTEMS BTS-330 801341223";TRUE;0;0;"15/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341223"
"1197";"ABBOTT IMX 41304";TRUE;0;0;"15/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"41304"
"1198";"BIOSYSTEMS BTS-310 801031943";FALSE;0;0;"15/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801031943"
"1199";"BIOSYSTEMS A-25 831011132";FALSE;0;0;"15/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011132"
"1200";"DIATRON ABACUS 803184";FALSE;0;0;"15/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803184"
"1201";"BIOSYSTEMS A-25 831011346";TRUE;0;0;"14/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011346"
"1202";"DIATRON ABACUS JR 110303";FALSE;0;0;"14/03/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110303"
"1203";"DIATRON ARCUS 901565";FALSE;0;0;"14/03/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901565"
"1204";"ABBOTT AXSYM 29153";FALSE;0;0;"14/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"29153"
"1205";"BIOSYSTEMS A-25 831010357";TRUE;0;0;"14/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010357"
"1206";"BIOSYSTEMS BTS-330 801341411";FALSE;0;0;"14/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341411"
"1207";"DIATRON ABACUS JR 110303";FALSE;0;0;"14/03/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110303"
"1208";"BIOSYSTEMS A-25 831011346";TRUE;0;0;"14/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011346"
"1209";"ABBOTT AXSYM 2804";FALSE;0;0;"13/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"2804"
"1210";"BIOSYSTEMS BTS-330 805013591";FALSE;0;0;"13/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"805013591"
"1211";"BIOSYSTEMS BTS-330 801340365";TRUE;0;0;"13/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340365"
"1212";"ABBOTT IMX 30911";FALSE;0;0;"11/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"30911"
"1213";"BIOSYSTEMS A-25 831010513";FALSE;0;0;"11/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010513"
"1214";"ABBOTT IMX 19269";TRUE;0;0;"11/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"19269"
"1215";"ABBOTT IMX 19269";TRUE;0;0;"11/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"19269"
"1216";"BIOSYSTEMS BTS-310 801034711";TRUE;0;0;"10/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801034711"
"1217";"DIATRON ARCUS 901542";FALSE;0;0;"10/03/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901542"
"1218";"BIOSYSTEMS BTS-330 801340723";FALSE;0;0;"10/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340723"
"1219";"BIOSYSTEMS BTS-370 830050469";FALSE;0;0;"10/03/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050469"
"1220";"ARKRAY AUTION MINI 304045";FALSE;0;0;"10/03/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"304045"
"1221";"ABBOTT IMX 16763";FALSE;0;0;"10/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"16763"
"1222";"BIOSYSTEMS BTS-310 801034603";TRUE;0;0;"10/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801034603"
"1223";"DIATRON ARCUS 901565";TRUE;0;0;"10/03/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901565"
"1224";"ARKRAY AUTION MINI 311080";TRUE;0;0;"10/03/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"311080"
"1225";"ABBOTT AXSYM 20191";TRUE;0;0;"10/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"20191"
"1226";"BIOSYSTEMS BTS-370 830050534";FALSE;0;0;"10/03/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050534"
"1227";"DIATRON ARCUS 901542";FALSE;0;0;"10/03/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901542"
"1228";"BIOSYSTEMS BTS-330 801340723";FALSE;0;0;"10/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340723"
"1229";"BIOSYSTEMS BTS-370 830050469";FALSE;0;0;"10/03/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050469"
"1230";"ARKRAY AUTION MINI 304045";FALSE;0;0;"10/03/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"304045"
"1231";"ABBOTT IMX 16763";FALSE;0;0;"10/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"16763"
"1232";"BIOSYSTEMS BTS-370 830050326";FALSE;0;0;"09/03/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050326"
"1233";"BIOSYSTEMS BTS-330 801341480";FALSE;0;0;"09/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341480"
"1234";"ARKRAY AUTION MINI 303008";FALSE;0;0;"09/03/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"303008"
"1235";"ABBOTT AXSYM 12822";FALSE;0;0;"09/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"12822"
"1236";"BIOSYSTEMS A-25 831010279";TRUE;0;0;"09/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"1237";"ABBOTT AXSYM 12822";FALSE;0;0;"09/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"12822"
"1238";"ABBOTT SUNRISE 3930600464";FALSE;0;0;"08/03/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";"3930600464"
"1239";"ABBOTT COLUMBUS 6041957";FALSE;0;0;"08/03/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"6041957"
"1240";"DIATRON ABACUS 801017";FALSE;0;0;"08/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801017"
"1241";"BIOSYSTEMS BTS-310 801035260";FALSE;0;0;"08/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035260"
"1242";"BIOSYSTEMS BTS-330 801340359";FALSE;0;0;"08/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340359"
"1243";"BIOSYSTEMS BTS-310 801035664";FALSE;0;0;"08/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035664"
"1244";"DIATRON ABACUS JR 110863";FALSE;0;0;"08/03/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110863"
"1245";"ABBOTT COLUMBUS 80103359";FALSE;0;0;"08/03/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"80103359"
"1246";"ARKRAY AUTION JET 202018";FALSE;0;0;"08/03/2006";"ARKRAY AUTION JET";"ARKRAY";"AUTION JET";"202018"
"1247";"BIOSYSTEMS BTS-330 801347532";FALSE;0;0;"08/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801347532"
"1248";"ABBOTT IMX 30911";TRUE;0;0;"08/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"30911"
"1249";"BIOSYSTEMS BTS-370 830050116";FALSE;0;0;"08/03/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050116"
"1250";"ABBOTT IMX 32438";TRUE;0;0;"08/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"32438"
"1251";"ARKRAY AUTION JET 202018";FALSE;0;0;"08/03/2006";"ARKRAY AUTION JET";"ARKRAY";"AUTION JET";"202018"
"1252";"BIOSYSTEMS BTS-330 801347532";FALSE;0;0;"07/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801347532"
"1253";"DIATRON ARCUS 901750";FALSE;0;0;"07/03/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901750"
"1254";"BIOSYSTEMS BTS-310 801033582";FALSE;0;0;"07/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033582"
"1255";"DIATRON ABACUS 801006";FALSE;0;0;"07/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801006"
"1256";"BIOSYSTEMS BTS-310 801033591";FALSE;0;0;"07/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033591"
"1257";"BIOSYSTEMS BTS-330 801540259";TRUE;0;0;"07/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801540259"
"1258";"BIOSYSTEMS A-25 831010420";TRUE;0;0;"07/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010420"
"1259";"DIATRON ABACUS 801006";FALSE;0;0;"07/03/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801006"
"1260";"BIOSYSTEMS BTS-310 801033591";FALSE;0;0;"07/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033591"
"1261";"ABBOTT COLUMBUS 6041953";FALSE;0;0;"06/03/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"6041953"
"1262";"ABBOTT SUNRISE 3930600460";FALSE;0;0;"06/03/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";"3930600460"
"1263";"ABBOTT AXSYM 4080";FALSE;0;0;"06/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"4080"
"1264";"ABBOTT AXSYM 15284";FALSE;0;0;"06/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"15284"
"1265";"BIOSYSTEMS BTS-330 801341165";FALSE;0;0;"06/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341165"
"1266";"ABBOTT COLUMBUS 30503020";FALSE;0;0;"06/03/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"30503020"
"1267";"BIOSYSTEMS A-25 831010500";TRUE;0;0;"06/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010500"
"1268";"DIATRON ARCUS 901431";FALSE;0;0;"06/03/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901431"
"1269";"BIOSYSTEMS A-25 831011008";TRUE;0;0;"06/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011008"
"1270";"BIOSYSTEMS BTS-370 830050436";FALSE;0;0;"03/03/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050436"
"1271";"BIOSYSTEMS A-25 831010110";TRUE;0;0;"03/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010110"
"1272";"ABBOTT AXSYM 20363";TRUE;0;0;"03/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"20363"
"1273";"ABBOTT IMX 32104";TRUE;0;0;"03/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"32104"
"1274";"BIOSYSTEMS BTS-370 830030290";FALSE;0;0;"02/03/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830030290"
"1275";"BIOSYSTEMS A-25 831010361";FALSE;0;0;"02/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010361"
"1276";"ABBOTT AXSYM 20191";TRUE;0;0;"02/03/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"20191"
"1277";"ABBOTT IMX 32438";FALSE;0;0;"01/03/2006";"ABBOTT IMX";"ABBOTT";"IMX";"32438"
"1278";"BIOSYSTEMS A-25 831010521";FALSE;0;0;"01/03/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010521"
"1279";"ARKRAY AUTION MINI 310061";FALSE;0;0;"01/03/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"310061"
"1280";"BIOSYSTEMS BTS-310 801032168";FALSE;0;0;"01/03/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801032168"
"1281";"BIOSYSTEMS BTS-330 801341220";FALSE;0;0;"01/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341220"
"1282";"BIOSYSTEMS BTS-330 801340610";FALSE;0;0;"01/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340610"
"1283";"BIOSYSTEMS BTS-330 801341179";TRUE;0;0;"01/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341179"
"1284";"BIOSYSTEMS BTS-330 801340610";FALSE;0;0;"01/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340610"
"1285";"BIOSYSTEMS BTS-330 801341220";FALSE;0;0;"01/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341220"
